"ID","trial","word1","word2","response"
"qazygyn8c297","1","blah","blank","clear mind
deal w/previous issue causing ""blah""-nes
listen to zen music"
"0264ddif97z6","1","lonely","sad","sink into a clinical depression
lose your job
your mother dies
You have health problems
You get evicted
people reject you when you try
you move to an even worse place
negative self-talk
don't do self-care"
"lbt3alhiu1f0","1","okay","blah","Eat a lot of food in one sitting until you can barely walk
Walk for miles on end until you are physically exhausted
Read through a textbook until you can't do it anymore
"
"48910ns9ag9c","1","lonely","hopeful","They can spend time with family or friends
They can search for someone to go on a date with
They can move towns
They can seek out a new group of friends
They can join a club or some other social group
They can call a friend
They can think of successful things they've accomplished
They can look forward to future opportunities 
They can spend more time outdoors
"
"749d7d4z0hj1","1","sad","tired","To take looks at the clock.
To focus on the image or idea of someone yawning to trigger their own response.
To go to a place they normally sleep like a bed or couch.
To close ze eyes.
"
"96nxhlo4yz55","1","calm","good","They can go do something they enjoy
They can get excited
They could go to a party
They could listen to some pump-up music
They could maintain their calmness
They could receive an award or a gift
They could get pleasantly surprised
They could join some friends and do some fun activity together
"
"tbd6qkgwwv0w","1","blank","confused","Try to take on a tough challenge
Try to dissect why the feel blank
Solve a riddle
Ponder over an academic paper in a subject they are unfamiliar with
Do a task they are not accustomed to doing
Learn a new skill
Reflect on their thoughts

"
"8508djccbx01","1","annoyed","excited","cheer up
think positively
plan something
buy something
spend time with friends"
"90z2wrbrs8i0","1","calm","excited","Listen to hype music
Do something they're passionate about
Get their friends excited too
Think about something exciting
Make a plan
Choose an activity they love
Hear some good news
Choose to get hyped up about something
Get up and move around
Do something a little bit scary
Include their friends in the activity
Get drunk
Dance around
Watch an exciting video
Drink coffee
"
"2z9m6xr38h4r","1","hungry","awake","eat something? seems like the simplest answer
eat something and drink coffee
drink water so you will feel more full and also have to pee, which will wake you up 
slap your face a few times to wake up
chew on chewing gum to feel less hungry 
go make a snack and then walk around 
wake up "
"a3nfmupku2aj","1","bored","lonely","Listen to sad music
They can surround themselves by people who are in couples
They can walk down an empty street
They can delete all the contacts in their phone
They can delete their social media profiles
They can live alone in a big city
They can replace the furniture in their apartment with single furniture"
"1p4bgxq1r154","1","annoyed","okay","focus on the positives of the situation / life
understand things will not always go your way
move on to doing something fun with your time 
drink or eat something
watch motivational videos
communicate with someone who is a good listener
"
"zufbg4rjsv9g","1","bored","lonely","The person needs to accept that their friends are ignoring them, not just ""busy""
The person should realize that the friends around them are not people that they connect with
"
"d6q2d70c8zy8","1","cheerful","tired","Participate in many outdoor activities
Stay up all night partying
Go exercise at the gym
Go spend a day in the city and walk around a lot

"
"q2bgh6j5xiex","1","confused","sad","think about how you'll never understand the source of your confusion
the subject that is confusing you is way too hard for you and you're worthless
your confusion is a sign of your incompetence and you should feel sad about it
if you are confused by simple principles you're unimportant and should feel sad
your emotional confusion is likely stemming from a place of instability and underlying sadness
"
"7eanb1cab53p","1","annoyed","okay","They should realize that being annoyed will only make their day worse, and to focus on the bright side of things 
Deep breathing exercises to let things go 
Distract themselves with something fun 
Vent out what's annoying them to friends and family
Exercise or do something productive to let it out 
"
"qmkqt2gdyxmf","1","busy","tired","they can work super hard until they run out of steam
they can convince themselves they deserve a break
they can think about their bed and taking a nap
they can stop working and reflect on their entire day
they can listen to calming soothing music
"
"utw51njlxqxq","1","amused","sleepy","Think about sleeping
Count sheep
Clear your mind
Think about a calm song or thought
Slow your breathing
Lay down and close your eyes
Imagine a calm scene, like the beach or a park
Focus on silence or obtain silence
Remove distracting stimuli
"
"l9sg3jdp2585","1","chill","busy","They can make a list of all the things they have to do
They can talk to a friend who is busy
They can commit to getting involved in some new projects
They can get more work from their boss
They can read about things they should be doing to set themselves up better for the future
They can set earlier deadlines for upcoming work
They can set themselves more strenuous goals
They can give themselves less time to complete tasks"
"5umkinfvrwcc","1","okay","lonely","They can separate themselves from their friends.
They can take a trip alone.
They can leave their roommates and get an apartment/dormitory alone."
"c4bdro822vx5","1","annoyed","confused","go for a walk
make a list of why you are annoyed
talk to a friend about what is annoying you
call your mom
talk yourself through your emotions out loud
watch a movie about a similar situation
look for advice online 
read stories about people going through something similar "
"wu8wv7jwolkb","1","sick","tired","They can exercise
They can exert energy by studying
They can talk to someone for a long time
They can think about a hard problem and exert energy
They can take a nap (some people feel more tired after taking a short nap)
They can go see the doctor and become tired after taking the energy to do the trip
They can eat a large meal which can often exert energy
They can go for a swim 
They can do jumping jacks 
They can get in a fight with someone"
"ar7p32wtt1lv","1","bored","happy","Do something you're passionate about
Think about what your motivations are
Plan for the future
Catch up with a friend
Work ahead and feel better
Journal
Dance
Listen to music
Relax
Call a family member
Kill time by watching a television show
Watch a favorite movie
Cook
Shop online"
"pdff8xeh7s27","1","happy","annoyed","Think about things that generally annoy him.
Have someone they dislike irritate them.
Attempt a task and fail.
Stub their toe.
Watch the news."
"pi85glpnm5jh","1","lonely","loved","Think of people that care about you
Call a friend
"
"86vaal8zynah","1","blah","blank","call loved ones
watch a great movie
go take a walk
listen to music
"
"6bf4pjalcksy","1","tired","excited","Think about interesting new experiences you can try in the future
Consider how little time we have on Earth and how we should make the most of it
Participate in activities that get your body or mind active
Think about the people you love and how you owe it to them and to yourself to be productive"
"pztuk75bivze","1","anxious","relieved","They can imagine the ways they will remedy the situation
They will do the thing they are anxious about and they will be relieved
They can avoid the thing they are anxious about
They can gain reassurance from friends about what they are anxious about
They can make someone else do what they were anxious about

"
"c6nv9gdafx2l","1","blank","calm","They can watch a television comedy
They can put a little more excitement into their life
They can take a nap and use their dreams for inspiration
"
"fa8qh5t294o8","1","calm","okay","When you're okay you're kind of just ""meh"" but calm is when you're thinking about nothing. I guess you could start thinking about something that would bring you out of calmness"
"99pcouebu74x","1","cheerful","relaxed","tempering expectations 
believing that the object provoking cheerfulness is not fleeting
getting a good night of sleep 
"
"0g46783i1hcz","1","happy","loved","seek out a partner
connect with family
meet new friends
do charitable work
find a passion
learn to love yourself
love others and they will love you back
"
"u4s0qsob1tjs","1","bored","anxious","They can talk about their future plans
They can focus on school work
They can play games on their phone
They can focus on their relationships with their friends and family
They can discuss difficult topics with peers
They can meet new people
They can find a new challenge to face and conquer"
"jkeyu4i7qied","1","lonely","confused","The situation with their crush isn't what it seems and maybe they should feel more confused.
The person shouldn't let their lack of companionship let them feel lonely.
Why would anyone want to feel more confused?
They are struggling with schoolwork by themselves but should maybe feel comfortable with being confused because most of the class is in the same boat.
"
"q1tv6k8ua7vb","1","aggravated","bored","They can do something monotonous to calm their emotions down.
They can meditate and then shortly after, do nothing.
They can physically restrain themselves.
They can get a friend to talk them out of being angry.
They can remember how little they are in the context of the universe.
"
"p1eb3ilv0knu","1",NA,NA,NA
"jt7j5sd8v6tb","1","hopeful","lonely","They can go on social media
They can only hang out with people who drag them down and make them feel bad
They might want to just stay at home alone 
They might want to burn all the bridges they have with people and friends
They might want to reject all internship offers they had and focus on being miserable
They can compare their lives to other, more successful people "
"t7gdfw5div8l","1",NA,NA,NA
"hf516jk4la5b","1","annoyed","sleepy","take sleeping pills
eat lots of food so food coma settles in
lie in bed till sleepy
read a boring book
watch a documentary with a soothing voice like Morgan Freeman
 "
"ni5qmimfezdj","1","sleepy","sad","they can watch a sad movie
they can think about good times in the past and feel nostalgic-sad
they can watch a documentary about tragedies in the world today
they can allow negative emotions to come to the surface
they can force themselves to feel self-pity
"
"cvucbm7z241b","1","tired","excited","Exercise
remind themselves of what they should be excited about
Think about other times when they were once tired but became excited
allow themselves to indulge in a nap and then commit themselves fully to the task at hand
get some coffee
think of how their emotions will affect others in the room. They do not want to ruin the excitement for others
Think about why they want to do the exciting thing that is about to happen "
"qzy5inp04q9k","1",NA,NA,NA
"0y8ah0wzu7p6","1","annoyed","bored","stop everything they are doing and just stare out the window
do a very repetitive task
read an article on a topic they don't like
"
"g5q0t3bta2bq","1","excited","happy","They can think about all of their opportunities.
They can consider all of the blessings they have.
They can talk to people about their feelings of excitement.
They can write about their feelings.
They can exercise.
"
"qfnndk3bf4jx","1","happy","sleepy","do something that is fun but exhausting 
go to a theme park 
go to a happy movie 
go out with friends 
eat a large but delicious meal 
attend the concert of your favorite musician 
go to a music festival 
go on a long vacation 
get to the top of a mountain with a beautiful view 
win a tournament 
advance from the semi-final to the final 
turn in a paper that you have been working very hard on 
complete a race that you have been training very hard for 
"
"r1ygwm0htaww","1","blank","sad","When they can't make up their mind, focus on negative things
Think about their situation and realize they feel down
Deciding to lose hope
Don't give things the benefit of the doubt
Talk to someone else who is sad
Look at situations similar to theirs and conclude they should be sad
Being overwhelmed with the responsibility
Realizing their lack of control
Being passive and letting sadness come into their lives
Letting sad things affect them
Being told to be sad and complying
Finally letting emotions in
Being numb, and then allowing themselves to feel grief
Not bottling up emotions that may have been surpressed"
"v28qlwosnznn","1","awake","calm","They can close their eyes and meditate upon waking up
They can put on some headphones that are noise-canceling and relax 
They can sit down and read something, or play some nice background music
"
"d4h99xg192t6","1","hot","naughty","do something dangerous
tell a lie
mess around with friends
go behind someones back and cheat
"
"hqv8kfbmsfsa","1","hungry","okay","Eat food
Stop craving food 
Do something else to distract them
Drink water"
"91uipy4qhti9","1","tired","happy","They could sleep
They could drink some coffee
They could go hang out with some friends or just go be active to wake them up"
"k1zttt5ffvhz","1",NA,NA,NA
"5jm8lmm130ak","1","calm","sad","They can contemplate their own mortality
They can think about the millions of people across the world without clean sources of water
They can think of an embarrassing thing that happened to them seven years ago that they never got over
They can think about natural disasters and victims
They can think about historical travesties and their victims
They can think about a person they were once close to whom they don't see much anymore
They can think about past regrets
They can think about an old pet that died a while ago
They can think about sick family members"
"bhxxpsgq9eyw","1","excited","calm","just wait and youll feel calmer soon
deeply breath
think about things that counter the feelings of excitment to mak eyourself feel less excited


"
"7veq8clhqdwx","1","blah","calm","They can listen to calming music.
They can put themself in a calm environment.
They can seek out a calm friend to interact with."
"d67hvgv1paq9","1","lonely","happy","By integrating oneself into a community 
Surrounding self with loved ones 
Breaking out of the shell and enjoying life 
Doing things that interest you with people having similar interests 
"
"kkh1foquuidd","1","annoyed","blah","Realize that while you may be right, sometimes things don't always work out and there is nothing you can do about it.
Buy yourself a compensation gift
"
"rcu453mztonu","1",NA,NA,NA
"8u89yfrn6iok","1","excited","happy","Make sure that they don't set their expectations too high - try to be realistic 
Think about how wonderful it is to be excited about things and to feel passionate in general
Be open and kind throughout the coming thing they are excited about
Don't put too much pressure on this one thing they are excited about
Keep in mind some of their bad tendencies that they know about (i.e. drinking too much when excited)
Make sure that they take care of their duties/the things they are less excited about
Think about ways to keep this excitement going - for example, ways to keep a relationship strong"
"imj0e771mman","1","lonely","okay","They can do things with other people they are close to. 
They can spend time doing things by themselves that don't make them feel isolated. 
They can cook their favorite meal. 
They can go to their favorite place. 
They can call an old friend. 
They can read or watch something that will make them laugh or smile. 
They can listen to music with lyrics that talk about how peaceful it can be to be alone. 
"
"93anow4veuqu","1","depressed","okay","Get therapy
medicine
"
"ogs9ieck1frq","1","blah","excited","they can find something to do
they can plan for a future event
they can listen to music
they can go out with friends
"
"1waajmln3wm9","1",NA,NA,NA
"z388d5z4fymm","1",NA,NA,NA
"1q1z7piz49za","1","blah","lonely","The person can spend more time alone, and keeping to themselves.
The person could go on a long walk alone.
The person could disconnect themselves from whatever forms of social media that they regular make use of."
"039d40evjkg6","1","excited","loved","they could tell other people how much they love them 
they could count their blessings and be grateful for those around them 
they could "
"e5j9iyeijkxa","1",NA,NA,NA
"ys011jgug0gz","1",NA,NA,NA
"e9gtoq56l7f7","1","annoyed","happy","they can think about fun plans they have later in the day
they can look forward to the weekend
they can think about people they are grateful for
they can cook a delicious meal
they can reflect that being annoyed is unproductive
they can exercise
they can go find friends who will cheer them up
"
"f9huuggewzot","1","bored","busy","Make a to do list and do the activities
Clean
Run
Create goals and work to those goals
Puzzles
Catch up on appointments
Turn off the TV and get to work
Procrastinate until you have to do a lot of work then do the work"
"etwdldogi8jg","1","anxious","excited","Remind themselves of the inherent possibilities in this uncertain circumstance
Create an action plan to remove uncertainty or distress
Talk to a friend or guardian about feelings
Action! Don't lie around in bed"
"9ofgg837igyn","1","blah","chill","They can do activities that calm them
They can take a nap
They can think about the thing that's making them feel blah and come up with ways to think positively about it
"
"hnjkysyb1e6y","1","alive","blessed","take some time out of their day to think about all the wonderful people they have in their lives
go to church/ temple
sit down for a second and let the rush pass over them. then try to remember why they're feeling so alive (that's how they might feel blessed)
spend time with their friends. take a leisurely walk
laze around a bit
"
"wq9pp7ffyhsq","1","annoyed","happy","try to laugh it off
watch something funny online"
"so613bcxr66j","1","annoyed","blah","reevaluate the situation
distract yourself
"
"sdupg1id2wbw","1","blank","bored","They can decide to watch a movie.
They can play a board game by themselves.
They can start shuffling a deck of cards.
They can write anything that comes to mind.
They can take a walk outside.
They can go run or shoot hoops at the park.
They can drive around the town and/or city.
They can listen to new albums that came out recently.
They can make something from a recipe.
They can eat leftovers.
They can re-watch old SNL episodes.
They can shred some documents.
They can clean their room."
"8x858y209ser","1",NA,NA,NA
"1uqrsi16agpq","1","calm","happy","They can do an activity that they enjoy
They can spend time with someone who makes them feel happy
They can do something that makes them feel accomplished and happy
Help someone in need "
"xasfeoa6ph3w","1","cheerful","good","Rather than just being optimistic, they could actually do something that gives them pleasure like visiting the beach. "
"yyuvh6wdo2yo","1","blessed","loved","They can think about all of the people who care about them
They can think about what makes them feel blessed exactly
They can think about their family
They can think about that which is going well in their life and why it is going so well
"
"eagbqaucxcqb","1",NA,NA,NA
"iygdqwnrh5l7","1","chill","bored","As more time passes and you don't have engaging things to do relaxing can turn to boredom
If they stop thinking about interesting and thought provoking topics
Thinking about nothing
"
"f3kkba560heh","1","excited","sleepy","they are at a big party with all their friends but then they drink a lot and dance all night so they get sleepy
they are so excited they spend the afternoon running around town telling their friends the news which tires them out and makes them sleepy
they take their nyquil, then get an acceptance letter, then the nyguil kicks in and they are sleepy
they stayed up really late for their parents to come home, but now they are home and they can no longer ignore their sleepyness
they are going to get us early to go to disney land which is fun"
"nczptcxlg944","1","tired","busy","They can make a to-do list.
They can go exercise.
They can make plans for the weekend.
They can outline what work needs to be done."
"m5dfshb9vuf7","1","lonely","sad","Self-pity
Think about how they are lonely
Not attempt to make new friends
Not attempt to hang out with friends and family
Dwell on their loneliness
Compare their loneliness to others
Thinking about how being lonely is sad
"
"15250ldvnl40","1","cheerful","good","They can take this positive energy and complete work that will make them feel good about themselves
They can reach out to a friend and help them out
They can establish a deeper relationship
They can take this good feeling and translate it into self-love and confidence
They can do something that makes them really happy and brings them joy
They can slow down and appreciate this feeling
They can take a rest and soak in this good feeling
They can donate their time to a charity organization
They can eat a delicious meal
They can make a work of art
They can watch a funny movie
They can reach out to friends and hang out with them
They can make a meal with friends
They can do something with friends
They can ask someone out on a date 
They can put themselves out there more "
"qrsrk4goz3vh","1","anxious","depressed","think about how the bad things could get even worse
think about how bad things happen to bad people
not talk to people about my feelings
keep my thoughts pent up"
"xom88rmogs9p","1",NA,NA,NA
"eumnde405cl7","1","sleepy","busy","Drink coffee.
Think about all the things they need to do.
Think about all the things they should do if they want to be successful.
Think about the future.
Think about your mistakes.
Think about what would happen if you screwed up."
"832dgj88hdpu","1","awake","sleepy","check how much sleep they've gotten and go back to bed if it is too little
exercise
remind themselves of the exhausting day they've had
remind themselves that they need to rest for the big day they have tomorrow
remind themselves that they need to rest because they are sick
remind themselves that they have jetlag and try to adjust their schedule"
"k8h42qzwmcak","1","amused","annoyed","realize that What was funny is no longer funny.
focus on negative aspects of what is happening.
"
"7oxlhy33n3bs","1",NA,NA,NA
"48bgptv3uc5r","1","lonely","hopeful","They can reach out to old friends and family to organize a get together.
They let a good friend know that they appreciate them.
They should join a new group.
They should ring their best friend at talk it over.
They should think about all the good people they already have in life.
Remind themselves that everyone feels lonely sometimes and it fades.
Get busy! loneliness happens sometimes when people have too much freetime.
Meet accepting, nice people! Maybe your surrounded by egotistical people!
Make plans for the week or weekend, look forward to them!"
"fseoe2vexf4a","1","annoyed","blank","deep breaths
meditation
yoga
extract yoself from the situation
cut toxic people out of your life
exercise
take a Buzzfeed quiz"
"tyc4jone9jtw","1","feisty","mischievous","They could start thinking of sneaky things to do as an outlet for their feistiness
"
"2zinauuki2xw","1","okay","depressed","overthink about a situation until it seems overwhelming
spend to much time on social media comparing themselves to others
consider good things in their life and look at the negative aspects of them
realize they have failed to complete something important
watch sad films or read upsetting news stories
think about their potential negative traits"
"ce0uoiy85231","1","awake","sleepy","They could drink tea.
They could exercise. 
They could meditate. 
They could count sheep. 

"
"0upv7c2e5klh","1","blah","calm","drink more coffee
read something comforting like the bible or whatever else is inspirational and comforting "
"m8z30bkv3zod","1","bored","sad","they realize they are bored because they dont have friends, then become sad
they see they are the only people bored while others are having fun
they try and hang out with people, but no one can or responds
"
"mnmcltvuimub","1","contemplative","hopeful","Do their work. 
Plan their life.
Try to get enough sleep. 
Make appointments.
Send emails. 
Seek out opportunities and sign up for them, put them in the schedule.
Get a haircut.
Take a bath, use products.
Reach out to a good friend and unload, ask for compliments.
Watch a funny TV show. Laugh. Scroll through hilarious posts on twitter.
Eat a good meal, maybe cook it too.
Surround yourself with positive people.
Spend time alone to recharge.
Go on an adventure alone, talk to strangers.
Listen to music! 
Dance.
Do physical activity. 
Go to the gym. "
"vbm0hssjhl6f","1",NA,NA,NA
"4s9edvacwjmd","1","bored","happy","pursue an interest
read a book
think about family members
think about someone they love
call a family member
watch a TV show
go on a run
watch a comedy show
self reflect
tell a joke
watch a movie
do a crossword puzzle"
"psflahllhzud","1","calm","cheerful","focus on happy thoughts
receive good news
work towards completing one's goals
help out friends or others in need
practice a hobby that provides enjoyment
indulge in a favorite food
take a trip to somewhere fun"
