"ID","trial","word","response"
"u498l95or7np","1","devastated","think of all the things they're grateful for 
try to be more optimistic
talk to someone about how they are feeling
take steps to deal with or solve the problem
take some time alone
do something for yourself like eating out or going shopping
see some friends
relax for a little bit/take some time off
try to rationalize the problem
"
"7wua7gopt4k8","1","bored","Hang out with friends
Participate in a new activity
Read a book
Watch TV
Learn a new skill
Travel
Attend a performance/speech
Exercise
"
"9pa7mfd4rubz","1","gloomy","Eat good food with them.
Drink alcohol with them.
Create a relaxing environment.
"
"hl0jpyfe02sw","1","tearful","They can bite their tongue
They can punch a wall
They can grit their teeth and grunt
They can cut themselves
They can cry and get all the tears out
They can lock themselves away in a dark room while they stifle their feelings and remove themselves from everyone else
They can do something stupid and banal, an action that at least preoccupies their mind without making them think much
They can go for a really long run
They can lie on the train track and look up at the sky until a train comes by
They can pray"
"eeukrcggxx3o","1","tired","They can take a nap 
They can do some exercise (if they aren't too tired)
They can be extra productive so that they can sleep for longer that night 
They can have a coffee or other caffeinated drink 
They can eat some food 
They can get some fresh air 
They can listen to some upbeat music 
"
"j2x2vhg83u9h","1","worried","go exercise
talk to a friend
talk to their mother
talk to a therapist
write down how they feel and burn the paper
do a task that will help them succeed in the thing they are worried about,if applicable
run through the list of cognitive distortions
talk to a friend about their worries
gain perspective on how some people have it much worse by reading the news
listen to their favorite song
go for a walk in a nature
talk on the phone with a long distance friend they haven't seen in a while
take a bubble bath
watching a calming movie
pet a dog
look through pictures of happy memories
get a massage
write down a list of all of the great things in their life
buy something they have been wanting for a while to distract themselves
"
"p5u9r9m1uh0b","1","nervous","Rehearse or practice whatever is making them nervous
Confront their fears head on to realize it's not that bad
Ask for advice
Think about something else
Do something to take their mind off of what's making them nervous
Do drugs
Sleep
Exercise
Read
"
"bq16gvcq7u48","1","exhausted","Sleep
Spend time with friends
Take time for themselves
Watch television
Read a book
Eat food
Go for a walk
Go get a meal with friends
Go to a movie
Drink a cup of coffee
Eat a snack
Take a break
Count their blessings"
"agge90qqyjhj","1","bored","They can watch TV
They can read a book
They can call a friend and make plans
They can call a friend/family and chat on the phone
They can go for a run
They can go for a walk in the neighborhood
They can write a story
They can dress up so they feel like they look nice
They can go to the grocery store
They can do household chores
They can save up money to go on a trip
"
"5o9ptvrbynfu","1","aggravated","take deep breaths
go for a run/exercise
read a good book
watch a good show
listen to calming music
do a sudoku puzzle
drink alcohol
smoke pot
take a nap
eat ice cream
"
"tue9ikgul5zq","1","sick","Take medicine
go to the doctor
think about not being sick
have their mom help them
take vitamins
go to bed
take a nap
eat food
drink liquids
lay down
stand up
"
"umuss3ln1x8v","1","confused","learn what is going on
learn how to approach the problem
ask for advice
ask someone you trust
ask someone you admire
ask someone you know has done so already
solve the problem
learn how to solve
feel more confident in your abilities"
"0qxabjy7ujod","1","distressed","They can focus on their breathing.
They can take a nap.
They can take a soothing bath.
They can focus on things that they have power over.
They can talk about their problems to a trusted friend.
They can go see a therapist.
"
"kwt35vcdmbod","1","distressed","Listen to peaceful music.
Watch funny videos.
Take a walk outside.
Play with your dog.
Pet your cat.
Take a bath or long shower.
Read a book.
Talk to a good friend.
Paint or draw.
Journal.
Dance.
Sleep."
"00x2emqtotyd","1","aggravated","Get your mind off of it
Listen to music preferably Sade 
Take a nap
Work out
Talk it out
think about how much you have and how fortunate you are
think about how either way things are gonna work out
Watch funny movie, make sure it is a good one because a bad one will aggravate them more
"
"dvornclgd0aq","1","angry","Think from the other person's perspective (if an argument)
Be mindful of when one is angry and why one gets angry and try to reduce the conditioning of these triggers through mindfulness and meditation
Do something physical that can relieve tension like dancing or exercising
doing a hobby"
"siggsyvh7xo1","1","emotional","Read the news to put things in perspective 
Distract yourself with homework 
Distract yourself with a book or a movie 
Employ the ""will this matter in four years"" approach 
Participate in a psych study
Sleep 
Draw in a coloring book "
"vi9q7fothzy9","1","restless","They might be anxious about a decision that's coming out
They might be scared about some important news they are about to receive
"
"wolvnbj3iu83","1","lonely","make plans to do something with a friend
text or call a friend if they can't or don't want to hang out in person
spend time with a pet/at an animal shelter
sign up for a recreation class or go somewhere they can meet people with similar interests (e.g. book club, LGBT center)
if they are looking for a relationship, sign up for online dating or some other means of meeting people
talk to or spend time with a family member"
"wkys7wy9il7c","1","exhausted","They can take a nap to rejuvenate.
They can listen to upbeat music.
They can exercise.
They can take a walk.
They can drink coffee.
They can talk to their friends.
They can splash some water on their face.
They can do something that they really enjoy."
"mwmkmapelpgo","1","temperamental","They can go lift heavy weights or do some boxing
They can listen to calming music
They can think about a happy moment in their life
They can consume mind-altering calming substances
They can talk to a close friend who will understand
They can take a nap
They can vent to someone
"
"qazygyn8c297","1","upset","exercise.
drink water.
eat.
read.
call a friend.
pray.
meditate.
cry it out.
deal with conflict."
"0264ddif97z6","1","confused","think about what's going on
talk to a friend
going to the place that is causing the confusion and observe if any additional sense can be made
sleep and see if any new thoughts come in the morning
daydream
go for a walk
compare to similar events that have happened in the past
research information on the topic
talk to experts in the field
"
"lbt3alhiu1f0","1","crushed","Talk to a close friend
Go outside and take a walk 
Talk to a counselor or pastor
Pray and read your Bible
Take a shower
Do some volunteer work
"
"48910ns9ag9c","1","sick","Wash hands
Take a warm bath
Wear comfortable and warm clothes
Drink tea
Eat soup
Sleep
Drink fluids
Take medicine
Wash bed sheets
Relax"
"749d7d4z0hj1","1","worried","They can think of what they can plan to do to make the worried feelings go away.
They can talk to a trusted person close to them and tell them about their feelings, perhaps asking for advice.
They can go do something to relieve the pressure, such as listening to music, watching a funny YouTube video or movie, watching their favorite TV show, or going on a run."
"96nxhlo4yz55","1","aggravated","They can meditate
They can think peaceful thoughts
They can try to distract themselves with something fun
They can vent to an understanding, nonjudgmental friend
They could eat something yummy
They could move away from the aggravating thing
They could fight what's aggravating them head-on
They could go exercise
They could hit a punching bag
They could scream, and shout, and let it all out
They could let time pass
They could pet a small, furry animal
They could drink (not recommended)"
"tbd6qkgwwv0w","1","devastated","Sleep
Exercise
Talk to a friend
Scream
Write your feelings out on paper
Be alone with your thoughts
Justify the situation until it is ""not that bad""
Think about next steps
Plan to come back from whatever is ailing you
Go do something competitive
Go out with friends
Drink
Eat
Watch a Movie
"
"8508djccbx01","1","stirred-up","scream
take a shower
take a nap
cry
"
"90z2wrbrs8i0","1","tense","Get a massage
Take a bath
Do the thing they're stressed about
Take a nap
Talk it over with someone
Do some deep breathing
Smell something nice
Watch something calming
Do drugs
Read a book
Play a game
Hang out with a friend
Watch a movie
Talk themselves through it
Meditate
Figure out what they're stressed about
Cry
"
"2z9m6xr38h4r","1","emotional","smoke 
drink
take a nap
watch tv
breath deeply
scream 
count to ten
pray the rosary or repeat a poem (just to be occupied doing something)
dig nails into hand to focus 
try to get a grip and think about things in the big picture
walk away from the situation temporarily 
go to the bathroom to escape the situation 
write down your feelings
communicate why you are feeling emotional to someone
this all also largely depends on what they are feeling; if they are not sure what emotion they are feeling they should take a moment to figure out what exactly they are feeling and why to be able to think about "
"a3nfmupku2aj","1","tearful","They can listen to happy music
They can discuss their feelings with people who are close to them
They can take a hot shower
They can take a deep breath
They can take a walk outside in the fresh air
They can think of happy memories
They can watch a movie or TV show
They can"
"1p4bgxq1r154","1","worried","they can think about other things to keep their mind off
they can have faith in God's plan
they can talk to someone about their worries
they can prepare their best and understand the outcome is what they worked for 
they can exercise or do another engaging activity
they try to understand the root cause of their worries and write down solutions
"
"zufbg4rjsv9g","1","lonely","Reach out to a friend about hanging out
Talk to a friend on the phone
Try to meet new people
Join a new club/group
Remind themselves that alone time is also important and good"
"d6q2d70c8zy8","1","temperamental","Smoke marijuana
Spend time with people who generally make them relaxed
Drink some beers with friends 
Watch their favorite television show
Do yoga and meditation
Hang out with a loved one"
"q2bgh6j5xiex","1","annoyed","look at the big picture
contextualize the source of annoyance and try to realize that it's not a big deal
do things that you're good at to satisfy you
do something physical to ground yourself
"
"7eanb1cab53p","1","intense","They can vent to someone so that their feelings dissipate 
They can listen to some music or watch TV to distract themselves
They can go out for a run or exercise 
They can meditate or do some deep breathing exercises to calm down 
They can confront whoever it is that made them feel like this 
They can go into problem-solving mode if it's a situation that made them feel intense 
They can go spend time with people so that they distract themselves or feel like they have to calm down"
"qmkqt2gdyxmf","1","emotional","they can talk to someone about what's making them emotional
they can listen to calming and soothing music
they can watch a movie to distract from the emotional thoughts or feelings
they can take a nap
they can write poetry or stories expressing their emotions
they can write music"
"utw51njlxqxq","1","disappointed","They can think of situations where they are satisfied
Lower their expectations
Think of worse outcomes
Be hopeful for better situations in the future
Think about happy memories
Create goals to accomplish"
"l9sg3jdp2585","1","angry","They can get some exercise
They can eat foods that they like
They can talk to a friend
They can call their parents
They can think through what makes them angry
They can write out all their frustrations
They can meditate
They can do calming breathing exercises
They can go for a walk
They can punch a pillow
They can put their anger into perspective and evaluate whether it is a big deal and worth being angry or not"
"5umkinfvrwcc","1","annoyed","They can try to find shared interests among their friends and do something that everyone would like.
They can take a step back from what they are doing and relax.
They can get a meal with a friend.
They can speak with someone close to them about their feelings.
They can play music."
"c4bdro822vx5","1","anxious","take a nap
listen to music
go on a run
talk it out
call a friend
watch a movie
watch a show
read a book
make a list
do another task
go for a walk 
exercise
snuggle an animal 
make out with someone
have sex "
"wu8wv7jwolkb","1","withdrawn","Hang out with friends
watch a movie or television
engage in school work
join a new club or activity
listen to music
go for a run or work out at the gym
go to a party
study with friends
reflect on why they feel withdrawn
reflect on how to feel more engaged
reflect on why they may be feeling a lack of care
"
"ar7p32wtt1lv","1","disappointed","Think about the things they already have to be grateful for
Think about the opportunities that will come in the future
Try to think of the disappointment as a learning experience
Do a different activity to cheer up"
"pdff8xeh7s27","1","touchy","if they are touchy towards a person, think about something that person did to make them angry "
"pi85glpnm5jh","1","tearful","Think of all the positive things in your life
Do something that will make you happy
"
"86vaal8zynah","1","insecure","caring too much about other's opinions
always thinking about what other people think of you
trying to please others constantly
low self esteem
no self confidence "
"6bf4pjalcksy","1","nervous","They can think about how accomplished and successful they are
They can reassure themselves about how their fears of failure don't really mean that much because everyone fails and it's how you deal with those failures that really measures your worth as a person
They can try thinking about peaceful situations and take their minds off of the anxiety-inducing stimulus
They can realize that the only important measure is how they view themselves, not the views of others"
"pztuk75bivze","1","bored","They can think about fun things to do 
they could read a book
watch tv
watch a movie
 exercise
eat
Text someone
study
play a game
Drive somewhere fun
go to the beach
Drink alcohol
Dance
Listen to music
call your mom
Take a shower
Take a buzzfeed quiz
go to disneyland
"
"c6nv9gdafx2l","1","tired","They can take a nap
They can plan for an early bedtime
They can drink an extra large coffee 
They can lie down
They can go for a run/exercise
They can go for a walk outside and get some fresh air
They can eat a delicious meal 
"
"fa8qh5t294o8","1","gloomy","Try to busy themselves with something else.
Distract themselves.
Go find some people to be around.
Go for a walk outside and listen to music.
"
"99pcouebu74x","1","upset","they can put the event into perspective with respects to the bigger picture 
they can take their mind off the upsetting cause and focus on something else
focus on a more uplifting subject 
 "
"0g46783i1hcz","1","anxious","Smoke medical marijuana
Whatever you're feeling anxious about, get it done
Run a stadium in the winter cold in shorts and a t-shirt
Discuss with your friend over a Starbucks Pumpkin Spice Latte
Watch Miracle on Ice and get inspired
Go on an all-expenses paid trip on your friend's private jet to the Bahamas"
"u4s0qsob1tjs","1","anxious","They can listen to music
They can draw pictures
They can play in instrument
They can write in a diary
They can focus on other things
They can do schoolwork
They can hang out with friends
They can spend time with loved ones
they can go apple picking
they can spend time outdoors
They can go for a hike
They can go work out
They can pet a dog"
"jkeyu4i7qied","1","bored","Go do something they enjoy.
Go exercise.
Hang out with friends.
Spend time with family.
Build a treehouse.
Go to an amusement park.
Go to a waterpark.
Play boardgames.
Listen to music.
Make music.
Watch a funny TV show.
Go shopping.
Eat food.
Play ping pong.
Play basketball.
Study something they are interested in.
Go find a boyfriend/girlfriend.
  "
"q1tv6k8ua7vb","1","blank","They can read books to increase their intellectual curiosity.
They can talk to friends and family. 
They can go out of their way to meet strangers.
They can do some physical exercise.
They can do things/hobbies that they enjoy.
They can try to find some humorous material to make themselves laugh.
They can subject themselves to physical discomfort, for example jumping in a lake or pinching themselves.
"
"p1eb3ilv0knu","1","grouchy","go for a walk
take a bath
watch a movie
get a massage"
"jt7j5sd8v6tb","1","nervous","they can talk to their friends
they can take some time off whatever they're doing
they can sit down and take a cup of tea
they can try to work out problems that make them nervous
they can analyze the situation
they can have a release of emotion to soothe them after 
they can talk to a counselor
they can try to get out of the situation that is making them nervous
they can sit down instead of pacing
they can instead begin doing things that would make them happy
they can sleep
 "
"t7gdfw5div8l","1",NA,NA
"hf516jk4la5b","1","sad","give them good food
show them a funny video
make them laugh
dance with them
show them memes
tell them it will be okay
be with them
"
"ni5qmimfezdj","1",NA,NA
"cvucbm7z241b","1","restless","go to sleep
meditation
go for a run
call a friend
do their work to take their mind off of their stresses
have sex
watch a movie
listen to music
watch a tv show
draw
art
play a game
play with a dog/ any animal
hug a stuffed animal
"
"qzy5inp04q9k","1",NA,NA
"0y8ah0wzu7p6","1","blah","go to the gym to give themselves more energy
take a nap to feel more refreshed
take a shower to feel refreshed
eat a healthy, energetic meal 
dance to exciting music
hang out with friends to raise their spirits
"
"g5q0t3bta2bq","1","tense","They can squeeze a stress ball.
They can get a massage.
They can play with a dog.
They can treat themselves to some food.
They can stop worrying about the things that stress them.
They can hang out with friends or family.
They can take a trip somewhere.
They can play a game or read a book.
They can participate in some sort of group activity that they enjoy.
They can go for a run.
They can take a nap.
They can do more work.
They can think about the future and all the possibilities that it offers.
They can play with some toys.
They can take a cold shower.
They can speak to a counselor.
They can go for a walk.
They can watch a movie.
They can write in a journal.
They cando some crafts.
They can think about times when they've been less tense.
They can listen to music."
"qfnndk3bf4jx","1","sleepy","drink coffee 
take a nap 
do a little exercise 
go hang out with friends to get your mind off of the tiredness 
eat some food 
try to find something that really interests you to focus on 
try to imagine that you are not sleepy 
pinch/slap yourself "
"r1ygwm0htaww","1",NA,NA
"v28qlwosnznn","1","temperamental","They should sit down in a quiet area and just think about something that's not very bothersome
Have a nice drink and relax 
Call a friend perhaps and ask them to come over if companionship, albeit close companionship, would be the way to go
Call off work or whatever commitments and just have a ""today is myself only"" day"
"d4h99xg192t6","1",NA,NA
"hqv8kfbmsfsa","1","upset","Eat yummy food
Talk to good friends
Go out and do something fun
Read the Bible / books
Exercise
Drink
"
"91uipy4qhti9","1","devastated","They can find people and a support structure to help them deal with their problem
They can cry
They can find other things to do that would bring up their mood"
"k1zttt5ffvhz","1",NA,NA
"5jm8lmm130ak","1","distressed","They can remember all of the things they are thankful for in life
They can meditate
They can go for a swim
They can go for a jog
They can talk to a friend about their sources of distress
They can call their mother
They can read a good book
They can watch a sports game
They can take a break and play a game
They can take a nap
They can take a shower
They can go to the gym
They can watch an episode of their favorite TV show
They can watch a movie
"
"bhxxpsgq9eyw","1","tense","Breathing excersizes
think about things logically
try to acknowledge tense feelings and accept them
try to enjoy a positive thing in their life
go to a park or natural peaceful setting
excersize
take out tension by focusing on an activity
talk about problems to someone
get a massage
go running
call your mother
call your father
call your brother
take a 
"
"7veq8clhqdwx","1","aggravated","They can work out.
They can listen to calming music.
They can go to be in nature with a couple close friends.
They can take a long warm shower.
They can play a sport.
They can go for a drive and just think.
They can confront the reason they are feeling aggravated.
They can avoid the person thats making them feel aggravated for a little.
They can watch a funny movie.
They can eat a delicious meal."
"d67hvgv1paq9","1","drained","Reducing workload 
Finding better stress coping mechanisms 
Taking a break and relaxing 
Meditating to remove self for a moment 
"
"kkh1foquuidd","1","exhausted","Take a nap
Drink coffee
Go for a run
Drink some monster
Meditate
Focus on a different task

"
"rcu453mztonu","1","angry","Breathe
Think happy thoughts
Eat food
Drink water
Sleep
Take a shower
Exercise 
Do homework
"
"8u89yfrn6iok","1","blah","Write down a list of things they like doing 
Pick a thing from the list of things they like doing to do
read about a figure they think is not ""blah."" Realize that figure also felt blah at times.
Go for a run.
Read a book. 
Make a list of skills to learn.
Learn a skill. 
Watch a new TV show.
Watch an old TV show.
Pamper themself (face mask)
Go out and buy a new outfit
Create a budget that allows for purchases
Throw out some old stuff they don't want anymore
Get together with an exciting friend
Throw a party
Eat and drink (in moderation)
Eat and drink (in excess - will only decrease blah-ness for short time)
Go out to a club go dancing (also temporary)
Figure out some goals and how to get them"
"imj0e771mman","1","lonely","They can go somewhere people can surround them. 
They can eat some good food. 
They can treat themselves to some quality alone time where they don't have to feel bad about being by themselves. 
They can call a friend or two to spend time together. 
They can engage in a group activity. 
They can walk around with other people they know. 
They can invite people the love over to have tea or chat. 
They can watch a favorite film, one where they feel like they know the characters. 
They can do something that reminds them of someone they may miss and put them into a calm mindset. 
They can read a book with a lot of fun, eclectic characters. "
"93anow4veuqu","1","withdrawn","Reach out to friends
Go to classes
Make plans
Do things that make you happy
"
"ogs9ieck1frq","1","touchy","they could nap
they could eat
they could go watch some tv and relax
they could have a beer 
they could listen to calming music
they could meditate
they could play a relaxing video game
they could do a repetitive or mindless activity they enjoy so they can clear their head
"
"1waajmln3wm9","1",NA,NA
"z388d5z4fymm","1","emotional","Put your current situation into perspective.
Be present in the emotion - don't create secondary emotions.
Take deep, slow breaths.
Think carefully about your situation.
Talk to a friend or family member.
Focus on the task at hand/what needs to be done, if anything.
Don't be too hard on yourself.
If you need to cry, cry. Let it out.

"
"1q1z7piz49za","1","touchy","They can look up and read articles about personal space.
They can give their close friends hugs.
"
"039d40evjkg6","1","touchy","they can take some deep breaths
they can remove themselves from the situation
they can try to examine what makes them feel the way they do 
they can explain to the other person that they're feeling very sensitive 
they can  "
"e5j9iyeijkxa","1",NA,NA
"ys011jgug0gz","1",NA,NA
"e9gtoq56l7f7","1","depressed","they can watch childhood videos
they can eat their favorite foods
they can call friends over and hang out with them
they can talk to their family on the phone
they can video call close friends
they can watch funny videos
they can think about things they are grateful for
they can think about people who have helped them in the past
they can take a walk in a scenic place
they can take in nature
"
"f9huuggewzot","1",NA,NA
"etwdldogi8jg","1","blah","They can talk to a friend
They can go on a run
They can read the bible (haha, well, depends on what you believe)
They can make themselves breakfast
They can find company (#1)
They should not go on social media
They can go through their mason jar of ""thanksgivings"" or list all the things they are thankful for"
"9ofgg837igyn","1",NA,NA
"hnjkysyb1e6y","1","upset","talk to the person with whom they're upset
exercise or box to get the anger out
eat some good food
sleep it off
talk to a friend to vent
talk to their therapist
punch a pillow
watch a funny movie
take some deep breaths
go for a walk
scream
go for a run and scream in the middle 
drink a glass of wine
play video games
spend time with friends (go shopping or something)
"
"wq9pp7ffyhsq","1","sleepy","drink some caffeine and water
exercise
be active
"
"so613bcxr66j","1","sluggish","get up and walk around
drink a coffee
drink an energy drink
go exercise
wash your face
stretch a little
sing a song
call a friend
find a motivational video
"
"sdupg1id2wbw","1","sick","They can drink ginger ale.
They can take a nap.
They can go to the doctors to receive prescription medication.
They can eat soup.
They can put a wet towel on their forehead.
They can listen to their favorite kind of music.
They can look up online remedies.
They can read their book.
They can lie in bed and count sheep.
They can sit up in bed and watch their favorite TV show."
"8x858y209ser","1",NA,NA
"1uqrsi16agpq","1","tense","Think of things that calm them
Ask someone to distract them so they no longer realize their tension
use something to get rid of the tension or stress
Workout
Do some physical activity, maybe yoga
"
"xasfeoa6ph3w","1","insecure","They can join a club on campus where people seem to be comfortable.
They can spend less time alone and more time with other people. 
They can talk with a friend or a trained professional about it.
It's difficult to do, but they can just embrace they are different in some manner and just roll with it.
realize everyone is insecure about something."
"yyuvh6wdo2yo","1","insecure","They can talk to a friend
They can think back to past successes 
They can remind themselves of all that they have overcome
They can put on a piece of clothing that they feel confident in
They can talk about their insecurities to a loved one
They can try to not listen to their insecure thoughts
They can remind themselves of others who are confident in themselves
"
"eagbqaucxcqb","1",NA,NA
"iygdqwnrh5l7","1","disappointed","You can think about positive things that have happened recently
Focusing on accomplishments or goals you have achieved recently
If you "
"f3kkba560heh","1","aggravated","they can practice mindfulness. Accept the feeling then move on
they can scream into their pillow to let off some steam
they can call a friend to vent
they can write about what is making them feel this way and how they could change it 
they could confront what is making them feel aggrivated 
they can clean up the dog poop on the floor because it is making them aggravated
they can think of all the good things in their life that don't make them aggravated
They can meditate 
they can do yoga"
"nczptcxlg944","1","annoyed","They can think about the situation from someone else's point of view.
They can take time to relax.
They can take a nap."
"m5dfshb9vuf7","1","failure","Do something they are good at
Seeing how they can find room for improvement
See failure as an opportunity
Talk to friends and family
Try again
Know that everyone experiences failure"
"15250ldvnl40","1","drained","They can relax and read a book
They can make themselves some food or go get their favorite food
They can watch a good movie or tv show
lisen to some music
Lay down and rest or take a nap or go swim
They can take a long shower or bath
They can go to sleep very early
They can turn of the lights and just rest their eyes for a little while
They can reach out to a friend loved one or therapist for help
They can reach out to a friend for support or advice
Remind themselves things will turn around and they will not always feel drained
Do an exciting or uplifting activity
do something that makes them very happy 
Do something that inspires them
Watch an inspiring film
Read an inspiring book
Make something or do something new or different
Go exercise or go on a run "
"qrsrk4goz3vh","1","emotional","meditate
go to a yoga class
hang out with friends
do a face mask
get a message 
sit in a sauna 
read a book
watch a funny tv show
talk to one of their friends
go out to lunch with friends
take a relaxing bath
take some deep breaths
take a nap
go to the movies
listen to uplifting music
bake some cookies
turn on an essential oil diffuser"
"xom88rmogs9p","1",NA,NA
"eumnde405cl7","1","crushed","Think about things that they have going for them.
Eat their favorite food.
Try to see the upside to whatever happened.
Try and see the downside of whatever they wanted.
Spend time with friends.
Talk with a parent or family member."
