"ID","trial","word","response"
"3n6trc3kljyo","1","tired","they had a long day 
they just finished exams 
they just got off of work 
they just had a performance 
they finished working out 
they stayed up all night studying 
they were at a party and just got home 
they had a long argument with someone
they completed many errands 
they are hiking
they are playing a game 
they are a new parent
they are an adult
they are applying to college
they are in college"
"sprnfuwnq7ac","1","hopeful","they see more positives than negatives in a possible situation
they know that the odds are in their favor
they feel supported 
they feel like one opportunity could lead to another
they are an optimistic person
they feel like they can succeed at a task
they really want to accomplish something "
"pia8uidyh0xh","1","determined","They have set a goal they need to achieve within a certain time period.
They have recently been inspired by the stories of other people.
They want to prove themselves to naysayers.
They want to turn their lives around. 
"
"ed8h9v6yer07","1","accomplished","They did well on a test 
They got the job/internship they wanted 
They made a new friend 
They finished their paper/pset ahead of time
They performed well in an arts performance 
They made their friend happy after they had been sad 
They got themselves to continue going to the gym for one more day in a row 
They did something they usually need help on independently 
They cleaned their room in a certain amount of time 
They made an effort to strengthen their friendships 
They created something beautiful/ meaningful"
"xh3pjt4r5nf2","1","mellow","They didn't receive good news they were expecting.
They've had a long day.
Someone cancelled their plans.
Their friends are all busy.
They didn't perform as well as they wanted to."
"hf2atxzwe00u","1","anxious","they are waiting for a test result to come out
they did something bad and they know their bad deed will be discovered soon
waiting for family member to come out of surgery
they have a performance/competition coming up

"
"zc266gk0nt5f","1",NA,NA
"iat3flfmgzl6","1","crushed","They got rejected from their dream school
They got fired
Their boyfriend/girlfriend just broke up with them
Their dog died
They lost the championships game
They missed the cutoff for the Olympic Trails by .01 seconds
Their favorite teacher stopped teaching
They were rejected from an eating club
They forgot to say bye to their loved one before moving to a new country
They stepped on their dog's paw"
"pfi2dt661qbd","1","upset","They might have done poorly on a test
They might have underperformed at work
They might have gotten fired
They might have had a life issue
They might have lost a friend or family member
They may have gotten into conflict with significant other
They might have argued with a friend
Their friend may have ditched their plans
They might feel inadequate
They feel like things aren't going right for them"
"6i5ue4jm9v39","1","exhausted","They didn't get enough sleep.
They are depressed.
They ran a marathon.
They are in university.
They have to deal with incompetent people.
They just finished performing a long surgery.
Their baby was crying all night.
They just had a weights session.
They had to tread water for too long.
They haven't had enough to eat or drink.
Their iron levels are too low.
They have too much to worry about.
They just finished babysitting.
They just got out of a standardized test.
They were staring at a screen for too long.
"
"y84228e2pmvp","1","okay","They aren't too happy or sad
They are content
They aren't stressed
"
"j4zhqovyxicy","1","feisty","They've had a drink or two
They have heightened self-confidence
They are well-dressed
They are ""flushed with success""
They've come into new money
They are tired and delirious
It's late at night
They know they won't see these people again
They are with completely new people
They feel at home"
"u498l95or7np","1","bored","they have nothing to do
they finished all their work
all their friends are busy
their friends are doing something fun without them
its summer break and there no school
they dont feel like doing work
theres nothing good on tv
they feel lazy
don't feel like doing anything
all the shops are closed
everyone is on vacation
"
"7wua7gopt4k8","1","accomplished","they finished a years-long project
they crossed something off their bucket-list
they received a promotion
they received an award for their work
they wrote a good piece of work
their child got into a good college
they set a new personal record
they opened their first bank account
they were given a job offer
they overcame a personal fear
they were complimented by someone else
they see change they inspired
"
"9pa7mfd4rubz","1","aggravated","They tried hard to succeed, but did not.
They are trying to get their point across to no avail, since the person they are talking to is belligerent.
They constantly lose in a video game."
"hl0jpyfe02sw","1","bored","They have a lot of homework to do
They have nothing to do
They are reading something that is too long
They are talking to someone about something they don't care about
They are very tired
They are depressed
They had a bad day and feel like they can't do anything right or productive
They have too much free time on their hands
They have been doing the same thing for a long time
They got dragged along somewhere
They can't focus on the task at hand
The task at hand is out of their individual rational capabilities
They already did the task at hand many times before
They already know what is being explained"
"eeukrcggxx3o","1","awake","They got the perfect amount of sleep 
They just had a coffee
They just went on a run 
They are involved in sexual acts
They are generally healthy 
It is cold outside
They just went on a roller coaster
They are about to do something scary and are experiencing an adrenaline rush"
"j2x2vhg83u9h","1","depressed","their dog died
their boyfriend or girlfriend broke up with them
they lost their job
they haven't succeeded in losing weight
they feel like they have no friends
their whole family has died in a car crash
their therapist broke up with them
they are feeling like they look fat
they are overwhelmed with homework
their best friend transferred colleges
boys aren't interested in them
they aren't doing well in school even though they are trying
they can't find a summer internship
they didn't get into a sorority, fraternity, or eating club
the FDA said eating raw cookie dough is dangerous
they get a bad grade on their English essay
they are unsure if they are smart enough to major in Economics
their stomach looks fat
they don't get into a class they want to take
they are deeply in debt
their parents disown them
their parents get divorced
their iguana dies in childbirth
"
"p5u9r9m1uh0b","1","devastated","Their mom died
Their dad died
They didn't get accepted to Princeton
Trump got elected president
They failed their thesis
Their brother moved to the West Coast forever without saying goodbye
Their phone died when they were about to tell their grandparents I love you then their grandparents died
They saw their ex looking really happy with someone they hate
They messed up a performance in front of lots of people and disappointed their family
They did a bad job of teaching somebody something and that person failed in front of a lot of people
They accidentally hurt somebody very badly
They purposely hurt somebody very badly but didn't think the other person would react the way they did
"
"bq16gvcq7u48","1","blah","They didn't get enough sleep
The didn't do well on a test
They are overly tired
They are lacking energy
They are not feeling great or to their best
They have a lot on their mind
They are stressed
They have a lot of work to do
They just had a bad experience with a coworker, peer
They are hungry
They just had a stressful experience (be it a test, a class, a discussion)
They are feeling lonely
Someone has said something that rubbed them the wrong way"
"agge90qqyjhj","1","emotional","They just learned that their boyfriend is cheating on them.
They just learned that their boyfriend is in love with them.
They just learned that their boyfriend bought an engagement ring.
They just learned that they're having a baby.
They just lost their job.
Their son just got married. 
Their son died. 
They see a stranger die. 
They just got dumped. 
"
"5o9ptvrbynfu","1","thankful","they have a good family
supportive group of friends
they got the job they wanted
it's a beautiful day, good weather
they are healthy
they see someone who is suffering, and are glad it's not them
they got into the school they wanted
they got the part in the play they wanted
they feel successful
they got the grade they wanted
they got the bonus or salary they wanted
there's no traffic on the drive home
they're inside on a particularly stormy/rainy day
"
"tue9ikgul5zq","1","awake","they drank coffee
they got a good nights sleep
they are stressed and too awake
they are nervous and cant sleep
they slept a lot before and aren't tired
they played on their phone and messed up their sleep wake cycle
they just worked out and are alert
they are listening to loud music
they forgot something and had a rush of adrenaline
"
"umuss3ln1x8v","1","good","passed a test
got a raise
got a girlfriend/boyfriend
got a toy
got a compliment
got rid of his virginity
won a competition
ate delicious food
done with exams
saw someone they like 
helped someone
slept eight hours
lost weight
became prettier
feel pretty
feel loved
feel accepted
feel wanted
accomplished a goal"
"0qxabjy7ujod","1","accomplished","They aced a test.
They won a prize.
They were complimented by a respected individual.
They won a race. 
They achieved a goal. 
"
"kwt35vcdmbod","1","cheerful","They got a promotion.
The weather is nice.
They got complimented for their outfit.
They found money on the street.
They found the perfect parking spot.
They finished all their work and have a free afternoon to enjoy.
They were reminded of a good memory.
They played with their dog.
They received a nice email from a teacher.
"
"00x2emqtotyd","1","worried","they know something bad might happen but hey can't voice it to those whom it effects
their loved one is in the ICU
your shot isn't falling in warmups and this game you have to shoot well because they are playing zone
Your friend doesn't take your advice and are worried that he is gonna do the same thing

"
"dvornclgd0aq","1","grateful","life saved
hard work paid off
someone helped them
they were lucky
they got a gift
they got good news
they felt spared
they got a promotion/raise
they weren't punished
they were respected
they were complimented
someone planned something nice for them
they felt loved
they loved themselves
they had good parents
they never had to worry about money
they were never hit as a child
they always had food
they could travel
they had a family they could rely on"
"siggsyvh7xo1","1","chill","They have finished their homework and have no more obligations for the day 
They're at a party with their close friends and they feel comfortable 
They're listening to music 
They feel like everything is going pretty well in their life 
 "
"vi9q7fothzy9","1","worried","They might have heard that a friend is having some troubles
They might be afraid about the score they could receive on an exam
They might be scared that a loved one is not doing well
They might be scared that they did something bad
"
"wolvnbj3iu83","1","alive","they just got the news that an illness is in remission
they survived a dangerous event or close encounter with death, and they are grateful to have lived
they have gotten out of a longer term situation that was endangering their life, e.g. an abusive relationship or other risky environment
they heard about another person who died or was killed in an everyday incident, and had a ""that could've been me"" moment"
"wkys7wy9il7c","1","content","They feel like their current situation suits them well.
They like their school or job.
They are happy with the way they have been performing at school.
They feel like they have great friends.
They focus on the positive things in their life and are optimistic for the future.
They are not stressing about little things.
They feel supported and loved."
"mwmkmapelpgo","1","contemplative","They are thinking about a difficult homework problem
They are thinking about the meaning of life
They are apprehensive of the future
They are not sure what to do in a certain scenario
They are reading philosophy
"
"qazygyn8c297","1","naughty","did something bad
sexual activity
being punished
getting yelled at
reprimand by parents"
"0264ddif97z6","1","aggravated","someone stole their keys
they got a bad grade and thought they could do better
someone took advantage of them
they underperformed in their club
they lost their favorite necklace
they were gaslighted
their favorite food wasn't at the dining hall
bad hair day
not enough sleep
the news
"
"lbt3alhiu1f0","1","amused","Laughing at a tv show
Help babysit children 
Going to a theme park
Hanging out with friends
Reading a book
Spending time with family
Watching a performance on stage
Cooking or baking for yourself and your friends
Scrolling through Instagram or Pinterest
Living your best life now
Taking a peaceful walk in a park"
"48910ns9ag9c","1","excited","they have a new love interest
they like their new friends
they enjoy their new job
they are succeeding in school
they are looking forward to seeing family/friends
they are looking forward to a fun experience
they just bought a new home/car
they just bought new clothing
they are doing something they enjoy
they are pleased by a situation and look forward to the consequences
they are looking forward to a period of time (summer, school)
they are about to go on vacation
"
"749d7d4z0hj1","1","calm","They have accepted death and are feeling collected and relaxed in their final moments.
They have just finished a substantial and taxing task and are taking a moment to relax.
They are getting ready for public speaking, performing in a concert, or otherwise a job that requires them to be calm. 
They are watching a movie or TV show and feel particularly calmed by what they are taking in.
They are listening to music that they feel relaxed by.
They are with friends who they feel calm around."
"96nxhlo4yz55","1","relaxed","They just ate a yummy sandwich
They were anxious about a job opportunity, learned they got the job, and were relieved
They are listening to a chill song
They are drinking alcohol
They are under the influence of a suppressant drug
They are in the company of friends whom they trust
They are playing with a small furry animal
They are enjoying a warm beverage
They are enjoying the feelings of afterglow
They are getting a massage
It is the weekend
 "
"tbd6qkgwwv0w","1","blank","They haven't had time to think about what makes them unique
They are confused about how to feel after bittersweet news
A big surprise
Working on a difficult math equation
Solving a tough problem
"
"8508djccbx01","1","tired","didn't get enough sleep
did too much work
went through mental taxation"
"90z2wrbrs8i0","1","content","Everything is going well for them
They don't have any major problems
They are healthy
Their relationships are good
They feel fulfilled
They have achieved success
They feel loved and respected
They do not want for anything
They don't feel the need to change
They are happy with things as they are
The current situation is good for them
They have achieved a goal
Things are looking up
They have a strong support network
They are comfortable with themselves
"
"2z9m6xr38h4r","1","blank","very tired (pulled an all nighter)
very tired (just ran a lot)  
depressed 
on drugs
on a medication that makes them feel that way
childhood trauma leading to an inability to feel
sick (coming down with the flu)
half-asleep 
recieved terrible news and still kind of in denial (like a death)
experienced something awful (rape/abuse) and is disassociating from it 
just zoning out in class
thought something terrible had happened but it didnt
very shocked about a good thing happening (job offer) but havent processed it yet
spent the whole day watching tv and feel sort of unreal because of it  

"
"a3nfmupku2aj","1","depressed","They were left by their significant other
A very important relative recently passed away
Their best friend left home to study abroad
They lost a very valuable possession
They have a generally pessimistic outlook on life
They feel as if they have no one to turn to
They are severely homesick
Their pet was given away or passed away "
"1p4bgxq1r154","1","excited","They have been accomplishing their goals
They are looking forward to the weekend or a break
They have a date
They got a present and cant wait to open it 
"
"zufbg4rjsv9g","1","blank","Lack of fulfilling work or activities 
Lack of social interactions
Lack of inspiration 
Rejection 
Not having very many friends
Having paralyzing anxiety 
Not knowing what to do next 
Hopelessness "
"d6q2d70c8zy8","1","busy","They have a ton of work to do 
They have a lot of social obligations
They have a bunch of kids and have to pick up all of their children from school
They have meetings all day with clients 
They need to travel a far way to complete a difficult task
"
"q2bgh6j5xiex","1","artistic","they're expressing themselves
they're doing things that other people aren't doing
they're feeling emotional
they're creating things
they've come up with a unique solution
they're in a new place that "
"7eanb1cab53p","1","hopeful","Have some news that they are waiting for 
Have evidence to suggest that things will be picking up 
Are intrinsically an optimistic person and can look past the bad things
Feel like they worked hard enough or did enough to warrant something good happening"
"qmkqt2gdyxmf","1","devastated","A person's relative passed away
A person didn't get into the school or program of their choice
A person lost a $1,000 bet
A person failed an exam
A person lost a good friend
A person broke up with their significant other
A person just lost their house
A person just lost their job
A person found out the fami
"
"utw51njlxqxq","1","worried","They are not safe
Their friend needs help
They won't finish a project in time
They have a test soon
They lost something important
They have a lot of work to do
"
"l9sg3jdp2585","1","angry","They had an argument with a friend
They had a bad interaction with their boss
They are frustrated that their career is not going the way they wanted
Someone close to them was hurt
They feel disrespected by a friend or colleague
They didn't get a job they wanted
They didn't get the promotion they thought they deserved
They lost a lot of money on the stock market
A natural disaster occurred that destroyed a lot of their posessions
"
"5umkinfvrwcc","1","content","They got a good score on an exam.
They had a good day with their friends.
They had a nice time on a date.
They heard a great song on the radio.
They got a lot of work done.
They created something beautiful out of nothing."
"c4bdro822vx5","1","excited","they did well on a test
they lost weight
they went on a date
they finished a hard class
they got a job
they did well in their job
they did a good performance
their crush talked to them
their crush kissed them
they got a good grade
they made something cool
they are looking forward to future plans
they are looking forward to future good food
they are looking forward to a class
they planned a fun vacation
they planned a surprise party for their friend
they got their friend a fun present
they are excited to receive presents"
"wu8wv7jwolkb","1","thankful","It could be Thanksgiving 
They could've just received gifts
It could be their birthday and they could be receiving a lot of admiration
They could have just won an award 
They could have just experienced some kind of good fortune
They could have just recovered from an illness
A family member of theirs could have just recovered from an illness 
They could have just done well on an exam they had worked hard for
They could have just eaten a plentiful and yummy meal
Their family could have just done something significant for them
They could have just given birth
They could have just gotten into a good school"
"ar7p32wtt1lv","1","worried","A friend or family member is ill or injured
You don't think you did very well on your last test
A friend or family member seems troubled and isn't telling you why
You lost something and can't find it
There's been a change of plans with someone but you aren't able to get in contact with them
You're late to an event or commitment and don't want to face disapproval
You feel unprepared for something
You're self-conscious and don't want it to show"
"pdff8xeh7s27","1","tearful","A person they loved was injured or passed away
They did not do as well on a test or exam as they thought they would
They get passed up for a job offer or promotion
They are overwhelmed and stress
They have anxiety
They have depression
They are hungry
They feel hopeless
They are thinking back to good memories
They are thinking about the good relationships and people in their life"
"pi85glpnm5jh","1","cheerful","Coming home for holidays
Watching your favorite tv show
Going out with friends
Drunk.
Doing well in school
Got with a hot girl
"
"86vaal8zynah","1","busy","overwhelmed at work
too many errands to run
not enough time in the day
huge deadline
"
"6bf4pjalcksy","1","loved","They have many close friends and family members who they constantly spend time with
They have a significant other with whom they feel a deep and fundamental connection
They feel needed in this world and feel that they have a lasting impact on the people and society around them
They have brought children into the world and have seen the pure and unconditional love bestowed upon a parent by their children
They have few worries because they know that there are people there to support them in times of trouble"
"pztuk75bivze","1","artistic","Because they just looked at art
Because they drew something good
Because they just got art supplies
Because they just listened to music
"
"c6nv9gdafx2l","1","relaxed","They just finished all of their school work
They have no other obligations left on their plate
They just finished a long and difficult project
They are on vacation
They just woke up from a nap
They are spending quality time with loved ones
They are on a comfortable couch
They are playing with a pet 
"
"fa8qh5t294o8","1","accomplished","They just did something great
Someone just complimented them "
"99pcouebu74x","1","awake","finished a tough workout 
walked to work during winter in the cold
startled while sleeping by an intruder
received a good night's sleep
finished a cup of coffee "
"0g46783i1hcz","1","grateful","It's Christmas and their whole family is gathered together, which rarely happens since they live so far apart
You just visited Houston and saw houses destroyed by the Hurricane, and you've returned to your comfortable, in-tact home
You got what you wanted for Christmas!"
"u4s0qsob1tjs","1","grateful","If someone else did something nice for them
If someone else helped them with something
If someone else asked them about their feelings
If someone else showed that they cared about them
If you are surrounding by people you love
If you are surrounding by things you like doing
If you feel lucky
If you are happy with your life
"
"jkeyu4i7qied","1","bored","Because they have nothing to do.
All their friends are away at school.
All their friends are away on vacation and they are stuck at home.
They have finished their favorite show on Netflix.
Their family is not home and they are the only person in the house.
They have no one to go play sports with.
They have concluded their studies and can't even occupy their time with studying for tests.
They just broke up with their partner and can no longer spend time with them.
Maybe they are asked to complete a very boring psychology study, unlike this one.
They are doing something they have no interest in doing. 
They want to be doing something else.
They are fror"
"q1tv6k8ua7vb","1","determined","They have found a passion and they are excited about pursuing it
They have set an ambitious personal goal that they are excited about
They met a girl/ boy that they are interested in
They have a chip on their shoulder and have something to prove
They recently failed and want to get back up"
"p1eb3ilv0knu","1","worried","they have an exam coming up
they are stressed
they are thinking about a family member who isn't doing well
their dog is sick"
"jt7j5sd8v6tb","1","busy","They might have a lot of work on their plate
They may just have realized they have an assignment due
They may just have gotten more work from a boss
They may have found out they are behind on school work
They might have a deadline coming up
They might realize how inadequate their life is, and how much work needs to be done to fix it
They might be realizing they are ineffective workers
They may have just made a commitment they realize may be difficult to fit in 
They might be looking at their schedule and feeling swamped
They may have heard they have an internship interview
They may have finals coming up"
"t7gdfw5div8l","1",NA,NA
"hf516jk4la5b","1","loved","Went on a nice date
Got a nice hug
Got a great gift
spent quality time with someone
got a nice comment from someone
received affirmation 
"
"ni5qmimfezdj","1",NA,NA
"cvucbm7z241b","1","creative","They are taking an art class
They were inspired by another piece of art
They liked the assignment they were given in class
They agree with the ideas they are being presented and are interested in working towards solutions to the problems discussed
they are working in a group project and enjoy the ideas proposed by others
They were inspired by nature
They saw someone reach their goal"
"qzy5inp04q9k","1",NA,NA
"0y8ah0wzu7p6","1","annoyed","getting into a fight with their good friend
waiting in line for a long time
waiting for their food at a restaurant for a long time
a baby crying on an airplane
"
"g5q0t3bta2bq","1","depressed","They performed badly on a test.
Their significant other left them.
A friend or family member passed away.
They lost an important possession.
A job interview went poorly.
They feel down about their current circumstances.
They feel like their life is going nowhere.
They are overwhelmed by their responsibilities.
They have a medical condition.
They have not heard from friends in a while.
They are being bullied.
They were passed up for a promotion.
Their friends moved away.
They are moving soon.
They lost some money.
They picked a bad stock on the stock market.
The economy is tanking.
The president is a bit of a buffoon.
They feel dejected about the current political climate."
"qfnndk3bf4jx","1","restless","they are nervous about something 
they have some attention deficit disorder 
they are mad 
they are excited 
they are waiting for some result to come up 
they are waiting for their food and are very hungry 
they have to go to the bathroom 
they are stressed 
they are unable to sleep 
they are uncomfortable 
they are getting in trouble 
they are having a panic/anxiety attack 
they are unable to sit still 
they hate feeling lazy
they are bored 
"
"r1ygwm0htaww","1",NA,NA
"v28qlwosnznn","1","hopeful","They got news that the deal they wanted to broker had been given a potential nod by the leader
They are going to receive treatment for a disease that was initially thought uncurable
They talked to their counselor about ways to improve outlook on life
They helped their lover out with their issues and are looking forward to a nicer time together"
"d4h99xg192t6","1","tearful","bad news regarding a family member
an academic underperformance 
a sporting underperformance
overwhelmed with happiness at a wedding etc
death of a close pet
missing home 
bullying 
trouble at school"
"hqv8kfbmsfsa","1","content","They were told that someone loved them
They did well on something
They are generally happy with how their lives are going
they have something exciting coming up"
"91uipy4qhti9","1","aggravated","They feel like they have been wronged or unfairly treated in some way and desire to act out"
"k1zttt5ffvhz","1",NA,NA
"5jm8lmm130ak","1","annoyed","Someone hurt them
A friend betrayed them
They didn't do as well as they were hoping on a test
Things seem to be going wrong
They're waiting for something and someone's taking too long 
A package that they are waiting for is late
Someone asked too many questions in class
They feel like someone doesn't respect their opinion
The fire alarm went off for the fourth time that month
They got stuck in an elevator
They keep giving someone second chances and that person keeps messing up
A friend promised to send them something but hasn't done it
"
"bhxxpsgq9eyw","1","crushed","girlfriend breaks up with them
fail a test
a grand piano fell on them
the failed a project
they missed an important event
failed a test





"
"7veq8clhqdwx","1","chill","They are around their close friends doing a calm activity.
They are doing a calm activity.
They just exerted a lot of energy.
They are relaxed.
"
"d67hvgv1paq9","1","chill","When someone is smoking weed and getting high
Relaxing by the fire and roasting marshmallows 
Watching a movie with a loved one 
Reading your favorite novel by the beach 
Painting nails and having a girls night 
Watching youtube videos and falling asleep while watching 
Not having any impending tests or high-stress events 
Baking cookies or a cake 
"
"kkh1foquuidd","1","blessed","They saw someone else in a bad state and realized how much they themselves have
They are surrounded by family
They just received a big gift
They just encountered a big loss, and to deal with it thought of all they are grateful for
There is a natural disaster and they are thinking of how lucky they are to be safe
They have children who are healthy
"
"rcu453mztonu","1",NA,NA
"8u89yfrn6iok","1","annoyed","Their friend stepped on their foot.
Their girlfriend looked at another guy's butt.
They slept really poorly for no reason.
Someone cut them off in traffic.
They made a stupid mistake on a test they otherwise did fine on.
They forgot something in their room and have to turn around and get it.
One of their friends is only paying attention to their boyfriend and not to the friend group.
The person's roommates will not do their dishes.
Roommates will not take out the trash.
Someone is really noisy in the library. "
"imj0e771mman","1","blessed","Someone just got a promotion. 
They realize that they have the life and stability that they'd been looking for. 
They just got through a situation they didn't think they had the strength to get through. 
"
"93anow4veuqu","1","cheerful","They received good news about a job
Someone they like likes them back
Excitement for later activities
They've had a little to drink
"
"ogs9ieck1frq","1","angry","a friend has treated them poorly
somebody was rude to them
somebody cut them off in traffic
they heard a song that made them feel angry
somebody treated one of their friends poorly 
they got a bad grade
they were rejected from an internship 
"
"1waajmln3wm9","1",NA,NA
"z388d5z4fymm","1","devastated","They've just lost a loved one.
They've been fired from their job.
Their home was destroyed by a fire or natural disaster.
Their child was just seriously injured in an accident.
They've failed a major exam that will negatively impact their future.
They've been rejected by all the colleges/grad schools they applied to.
Someone they thought was a friend really betrayed them."
"1q1z7piz49za","1","content","They received good news from a close friend today
They performed well on a test
They made a new friend today
They got a healthy amount of sleep the previous night
They ate a lot of food earlier
They ate their favourite type of food earlier
"
"039d40evjkg6","1","confused","they might have been told two different things
they might not understand the way their professor explained a concept
they might have gotten lost 
the GPS might have not have been clear 
they might not know what decision they should make 
their friend might be acting in a way that's incongruous with the situation 
they might not understand an inside joke 
somebody might be acting unlike themselves "
"e5j9iyeijkxa","1",NA,NA
"ys011jgug0gz","1",NA,NA
"e9gtoq56l7f7","1","sad","someone broke up with him
he got a bad grade
his parents got divorced
someone passed away
his friends are fighting
he lost something valuable
he was rejected by a girl
he got rejected by a company
he is insecure about physical appearance
he can't make friends
he is getting ignored by others
people don't want to hang out with him
"
"f9huuggewzot","1",NA,NA
"etwdldogi8jg","1","confused","Does not know what is going on (in a new environment)
Did not hear someone correctly
Something logically does not add up
Disoriented physically
Too many stimuli present to properly sort through them"
"9ofgg837igyn","1",NA,NA
"hnjkysyb1e6y","1","sick","they've caught a cold
they've got the flu
they ate something that had gone bad and now feel like throwing up
they have a terminal illness with awful side effects
their friend did something awful to someone else
they just read about the catholic priest child molestation scandel
they just learned their rabbi installed secret video cameras in the women's bathroom and watched them
they just learned their significant other raped one of their best friends
they just learned their best friend was raped
"
"wq9pp7ffyhsq","1","creative","they are inspired
they have good ideas
"
"so613bcxr66j","1","annoyed","boyfriend did something wrong
did poorly on a test
stored closed early that day
got a parking ticket
upset at one's sports performance 
forgot something
can't find something
someone cancelled plans last minute
something is too expensive
computer died
phone died
overbooked oneself
lightbulb broke
car won't stop for you at crossing
the GOP tax bill just passed
election results 
teammate failed to score an important goal"
"sdupg1id2wbw","1","anxious","They have an upcoming exam, job interview presentation.
They are meeting their significant other's parents for the first time. 
They are about to lose their virginity.
They have generalized anxiety disorder or some other anxiety disorder. 
It is opening night for a show in which they are the leading role.
They see their professor at dinner and are actively trying to avoid them.
They are waiting to hear back from a friend who was in the vicinity of a large accident that killed many people.
"
"8x858y209ser","1",NA,NA
"1uqrsi16agpq","1","cheerful","They received good news
They got a puppy/dog
It's a nice warm sunny day outside
They didn't fail their finals
They received some unexpected amount of money
They got the job (promotion) they wanted
Someone made them laugh
They spent a good time/day with a friend
Receiving mail
Receiving a reward for something
Getting a personal best or record"
"xasfeoa6ph3w","1","loved","their family sent them a nice gift 
someone told them they loved them 
their friends threw them a surprise party 
they received a very genuine compliment "
"yyuvh6wdo2yo","1","calm","They feel at peace
They feel reassured
They did well at a task they were previously worried about
They do not have stressful events coming up
They feel secure in their relationships
They feel as though they have managed their time well
They feel as though they have control over their life"
